PDF File,Status,ROI,Signature_box,Error Message
302665.pdf,Success,"[367, 545, 0, 169]","[[406.8184509277344, 109.92335510253906, 466.2363586425781, 141.83685302734375]]",Processed successfully
302668.pdf,Success,"[364, 542, 0, 170]","[[425.4147644042969, 24.035978317260742, 528.0166625976562, 127.3740234375], [388.1073303222656, 117.11345672607422, 473.9508972167969, 151.82740783691406]]",Processed successfully
302694.pdf,Success,"[417, 542, 0, 171]","[[427.75732421875, 120.40836334228516, 513.3382568359375, 140.48085021972656]]",Processed successfully
302760.pdf,Success,"[339, 543, 0, 147]","[[365.9741516113281, 112.4486312866211, 400.3299560546875, 139.0637969970703], [365.7387390136719, 113.43952178955078, 400.1657409667969, 139.6980743408203]]",Processed successfully
302763.pdf,Success,"[450, 537, 0, 169]","[[449.6155700683594, 116.74774169921875, 479.494873046875, 153.59829711914062]]",Processed successfully
302900.pdf,Success,"[375, 544, 0, 168]","[[378.4388427734375, 111.15831756591797, 504.3879699707031, 143.7732391357422]]",Processed successfully
302962.pdf,Success,"[364, 542, 0, 169]","[[382.5458679199219, 108.44890594482422, 472.1044616699219, 136.92234802246094], [379.05859375, 154.12451171875, 407.2241516113281, 170.5820770263672]]",Processed successfully
303045.pdf,Success,"[386, 543, 0, 170]","[[406.67449951171875, 103.66812133789062, 516.1650390625, 137.30711364746094], [394.5325622558594, 144.5498504638672, 456.6042785644531, 169.36753845214844]]",Processed successfully
303072.pdf,Success,"[369, 543, 0, 168]","[[371.5989685058594, 110.44976806640625, 455.65423583984375, 137.98085021972656]]",Processed successfully
303075.pdf,Success,"[363, 539, 0, 169]","[[365.44427490234375, 159.5948486328125, 391.5350646972656, 169.93841552734375]]",Processed successfully
303105.pdf,Success,"[365, 543, 0, 170]","[[394.2579345703125, 118.77266693115234, 452.4377136230469, 138.39553833007812], [373.5340270996094, 122.73429870605469, 387.6698913574219, 136.6841278076172], [365.3207702636719, 142.07106018066406, 383.4007873535156, 169.86245727539062]]",Processed successfully
303118.pdf,Success,"[365, 542, 0, 169]","[[417.1773376464844, 109.7666015625, 472.5768127441406, 141.62542724609375], [428.450927734375, 19.728191375732422, 529.3707275390625, 118.79148864746094]]",Processed successfully
303130.pdf,Success,"[368, 539, 0, 170]","[[371.0430603027344, 81.76947784423828, 464.89593505859375, 141.134521484375]]",Processed successfully
303143.pdf,Success,"[330, 548, 0, 149]","[[364.38787841796875, 116.61917877197266, 499.7473449707031, 148.7885284423828]]",Processed successfully
303146.pdf,Success,"[381, 542, 0, 167]","[[409.5, 108.68981170654297, 506.11090087890625, 136.95480346679688]]",Processed successfully
303273.pdf,Success,"[405, 610, 0, 188]","[[426.8146057128906, 123.29720306396484, 500.22052001953125, 167.6275634765625], [426.865966796875, 157.69873046875, 557.8923950195312, 185.15359497070312]]",Processed successfully
303311.pdf,Success,"[365, 543, 0, 170]","[[420.6979064941406, 113.1131820678711, 489.8711242675781, 138.03590393066406]]",Processed successfully
303337.pdf,Success,"[336, 544, 0, 149]","[[341.7113342285156, 108.95075225830078, 487.9233093261719, 149.5399627685547]]",Processed successfully
303375.pdf,Success,"[366, 544, 0, 171]","[[384.5362243652344, 112.72444915771484, 460.11590576171875, 147.73731994628906]]",Processed successfully
303454.pdf,Success,"[366, 543, 0, 169]","[[376.9095458984375, 118.90794372558594, 508.97760009765625, 166.4314422607422], [366.19512939453125, 152.3001708984375, 481.579345703125, 169.723876953125], [387.5204772949219, 117.89759063720703, 493.8336486816406, 142.44247436523438]]",Processed successfully
303463.pdf,Success,"[381, 543, 0, 169]","[[379.41522216796875, 107.24394226074219, 462.82012939453125, 136.61087036132812], [381.6609802246094, 140.683349609375, 481.6570129394531, 168.1662139892578], [429.18292236328125, 145.6912078857422, 470.34246826171875, 168.86203002929688], [381.2398986816406, 118.37137603759766, 476.5833740234375, 164.65013122558594]]",Processed successfully
303472.pdf,Success,"[366, 544, 0, 166]","[[377.2538757324219, 110.73206329345703, 500.6127624511719, 135.4132537841797], [376.4012145996094, 111.28790283203125, 428.6991271972656, 133.35702514648438]]",Processed successfully
303491.pdf,Success,"[365, 543, 0, 172]","[[403.6478576660156, 23.37991714477539, 502.51690673828125, 114.23905944824219], [380.7079772949219, 113.20028686523438, 451.0044250488281, 140.4134063720703]]",Processed successfully
303569.pdf,Success,"[372, 546, 0, 203]","[[377.97137451171875, 156.0230255126953, 435.4384765625, 183.90228271484375], [446.4856262207031, 144.58042907714844, 509.6883239746094, 172.23558044433594]]",Processed successfully
303589.pdf,Success,"[417, 544, 0, 169]","[[421.2256774902344, 112.37979888916016, 523.4644165039062, 143.71920776367188]]",Processed successfully
303614.pdf,Success,"[365, 543, 0, 171]","[[393.35980224609375, 121.31066131591797, 459.2610168457031, 139.47898864746094]]",Processed successfully
303709.pdf,Success,"[373, 551, 0, 174]","[[383.6612548828125, 123.40367889404297, 446.7467956542969, 140.3697052001953]]",Processed successfully
303712.pdf,Success,"[376, 540, 0, 168]","[[374.085693359375, 113.28941345214844, 446.4013366699219, 134.53268432617188]]",Processed successfully
303826.pdf,Success,"[368, 542, 0, 169]","[[382.0163879394531, 110.18659973144531, 500.0538635253906, 138.7604217529297]]",Processed successfully
303940.pdf,Success,"[377, 541, 0, 164]","[[376.63494873046875, 110.52883911132812, 455.0296936035156, 130.80874633789062], [377.3531494140625, 132.3414764404297, 479.4739685058594, 163.65963745117188]]",Processed successfully
303950.pdf,Success,"[369, 543, 0, 168]","[[371.0990295410156, 78.88027954101562, 518.0410766601562, 160.41616821289062]]",Processed successfully
303972.pdf,Success,"[429, 542, 0, 162]","[[432.5594177246094, 110.76532745361328, 495.07708740234375, 131.47117614746094]]",Processed successfully
304069.pdf,Success,"[382, 543, 0, 167]","[[384.4766540527344, 116.00721740722656, 477.8873291015625, 135.43496704101562], [380.9031982421875, 115.83277893066406, 486.0419616699219, 163.919189453125]]",Processed successfully
304176.pdf,Success,"[436, 544, 0, 165]","[[434.2366027832031, 11.317008972167969, 531.394287109375, 109.44215393066406]]",Processed successfully
304395.pdf,Success,"[363, 541, 0, 165]","[[381.7183837890625, 112.69055938720703, 489.82574462890625, 132.7771453857422]]",Processed successfully
304413.pdf,Success,"[370, 544, 0, 170]","[[384.98724365234375, 114.87372589111328, 463.2268981933594, 136.35292053222656], [415.8096923828125, 152.30320739746094, 495.73382568359375, 173.42433166503906]]",Processed successfully
304454.pdf,Success,"[371, 607, 0, 164]","[[425.0978698730469, 115.98800659179688, 471.5189208984375, 134.68817138671875], [385.0257873535156, 114.90505981445312, 468.40667724609375, 134.33721923828125], [382.31927490234375, 115.35916900634766, 399.37213134765625, 132.5697784423828]]",Processed successfully
304487.pdf,Success,"[380, 548, 0, 168]","[[398.91259765625, 154.62257385253906, 458.24957275390625, 169.14218139648438], [381.7262878417969, 107.98078918457031, 459.116943359375, 136.87100219726562]]",Processed successfully
304566.pdf,Success,"[367, 545, 0, 168]","[[373.7800598144531, 109.58736419677734, 442.6826477050781, 133.30899047851562], [368.22430419921875, 13.24407958984375, 518.93896484375, 117.08917999267578]]",Processed successfully
304632.pdf,Success,"[366, 549, 0, 168]","[[382.0556335449219, 115.9183120727539, 437.05426025390625, 140.9749298095703]]",Processed successfully
304662.pdf,Success,"[366, 543, 0, 167]","[[365.42523193359375, 109.40663146972656, 527.1182861328125, 165.58901977539062]]",Processed successfully
304674.pdf,Success,"[388, 544, 0, 168]","[[389.8124084472656, 116.19194793701172, 476.0942077636719, 136.78903198242188], [389.241455078125, 24.16632080078125, 518.7335815429688, 127.84138488769531]]",Processed successfully
304692.pdf,Success,"[368, 547, 0, 168]","[[382.00335693359375, 115.35298919677734, 461.9068908691406, 138.1639862060547], [423.9561462402344, 23.13748550415039, 525.7990112304688, 122.59295654296875]]",Processed successfully
304698.pdf,Success,"[420, 541, 0, 167]","[[437.7591857910156, 120.38162231445312, 493.1471252441406, 134.35855102539062]]",Processed successfully
304778.pdf,Success,"[339, 544, 0, 148]","[[451.3250732421875, 108.42082214355469, 508.4696350097656, 135.8417205810547]]",Processed successfully
304952.pdf,Success,"[341, 549, 0, 148]","[[366.32861328125, 115.34273529052734, 528.754150390625, 143.45535278320312], [368.4613037109375, 114.74703216552734, 451.05413818359375, 136.680908203125]]",Processed successfully
305035.pdf,Success,"[372, 544, 0, 166]","[[381.3909912109375, 113.92193603515625, 475.99444580078125, 141.41552734375]]",Processed successfully
305069.pdf,Success,"[370, 544, 0, 167]","[[400.64959716796875, 147.85240173339844, 475.88006591796875, 170.07919311523438], [376.2935791015625, 102.9438705444336, 477.2174377441406, 137.41758728027344], [376.3804626464844, 110.13314819335938, 441.8448791503906, 135.29544067382812]]",Processed successfully
305099.pdf,Success,"[372, 543, 0, 165]","[[379.3428955078125, 106.2377700805664, 483.98486328125, 135.90684509277344]]",Processed successfully
305107.pdf,Success,"[425, 545, 0, 165]","[[430.4181823730469, 100.09357452392578, 542.849853515625, 137.0970001220703]]",Processed successfully
305240.pdf,Success,"[325, 541, 0, 146]","[[361.45703125, 104.41344451904297, 507.0880126953125, 134.43019104003906]]",Processed successfully
305252.pdf,Success,"[362, 542, 0, 164]","[[381.0941467285156, 55.47184753417969, 518.7178955078125, 150.54681396484375]]",Processed successfully
305273.pdf,Success,"[393, 610, 0, 159]","[[394.3720703125, 82.45211029052734, 488.45648193359375, 126.52020263671875]]",Processed successfully
305375.pdf,Success,"[392, 612, 0, 178]","[[410.04754638671875, 117.01066589355469, 518.960205078125, 158.08985900878906], [395.6802673339844, 157.06338500976562, 480.5527038574219, 180.63873291015625]]",Processed successfully
305389.pdf,Success,"[432, 544, 0, 166]","[[445.3839416503906, 112.90975189208984, 532.4146728515625, 133.7128448486328]]",Processed successfully
305393.pdf,Success,"[376, 544, 0, 166]","[[379.89007568359375, 108.16105651855469, 453.4762878417969, 134.0040283203125]]",Processed successfully
305487.pdf,Success,"[383, 556, 0, 169]","[[509.7646179199219, 30.381797790527344, 534.4668579101562, 47.38435363769531]]",Processed successfully
305495.pdf,Success,"[340, 553, 0, 148]","[[411.5591125488281, 110.14231872558594, 499.9767761230469, 134.93846130371094]]",Processed successfully
305519.pdf,Success,"[341, 544, 0, 148]","[[370.8874206542969, 119.55561828613281, 459.0749816894531, 137.37252807617188]]",Processed successfully
305721.pdf,Success,"[372, 546, 0, 171]","[[372.3777770996094, 109.50434112548828, 454.6796569824219, 140.19384765625]]",Processed successfully
305886.pdf,Success,"[368, 547, 0, 169]","[[370.3500061035156, 17.731719970703125, 529.3759155273438, 122.69650268554688]]",Processed successfully
305934.pdf,Success,"[377, 541, 0, 168]","[[374.3746643066406, 134.86090087890625, 521.0426635742188, 167.1405487060547], [449.8269348144531, 24.490999221801758, 479.5322570800781, 52.736244201660156]]",Processed successfully
305950.pdf,Success,"[386, 545, 0, 167]","[[401.7796936035156, 119.76074981689453, 462.56982421875, 136.6617431640625]]",Processed successfully
305958.pdf,Success,"[379, 544, 0, 166]","[[381.4575500488281, 101.34973907470703, 488.5960388183594, 157.23741149902344], [432.4629211425781, 103.14600372314453, 486.9827880859375, 161.10296630859375], [380.7259826660156, 105.41014099121094, 474.29388427734375, 137.7693634033203], [438.2790222167969, 124.9320068359375, 481.6595764160156, 160.7815704345703]]",Processed successfully
305970.pdf,Success,"[368, 545, 0, 167]","[[396.0577087402344, 110.3044204711914, 464.22320556640625, 141.10240173339844]]",Processed successfully
305978.pdf,Success,"[378, 610, 0, 168]","[[409.6044921875, 109.60743713378906, 547.6163330078125, 153.3759765625]]",Processed successfully
306183.pdf,Success,"[391, 550, 0, 172]","[[451.89453125, 122.66256713867188, 508.88421630859375, 142.5919952392578], [390.3911437988281, 126.8776626586914, 435.1427001953125, 141.0321502685547]]",Processed successfully
306195.pdf,Success,"[365, 542, 0, 161]","[[408.52471923828125, 14.763296127319336, 507.97882080078125, 114.2901611328125], [395.4549255371094, 108.76983642578125, 505.0941467285156, 153.76605224609375]]",Processed successfully
306227.pdf,Success,"[411, 612, 0, 171]","[[410.1960754394531, 111.3512954711914, 557.6322021484375, 169.08242797851562], [408.6864929199219, 107.76290130615234, 526.8057861328125, 144.14698791503906], [439.5869140625, 136.6474609375, 542.4730224609375, 172.10665893554688]]",Processed successfully
306439.pdf,Success,"[365, 544, 0, 166]","[[388.67474365234375, 97.56990051269531, 464.6333312988281, 137.83311462402344]]",Processed successfully
306483.pdf,Success,"[406, 612, 0, 170]","[[455.33453369140625, 117.38431549072266, 502.88006591796875, 139.5488739013672]]",Processed successfully
306629.pdf,Success,"[343, 548, 0, 147]","[[420.0234069824219, 116.6362533569336, 491.9031982421875, 136.18380737304688]]",Processed successfully
306644.pdf,Success,"[366, 546, 0, 197]","[[376.9232482910156, 127.93761444091797, 529.7868041992188, 169.7082061767578]]",Processed successfully
306656.pdf,Success,"[377, 544, 0, 167]","[[397.4291687011719, 113.83881378173828, 507.6686096191406, 136.68931579589844], [377.8001708984375, 114.05673217773438, 511.5334777832031, 165.25152587890625], [385.3045654296875, 140.6650390625, 491.288330078125, 166.7744903564453]]",Processed successfully
306692.pdf,Success,"[384, 544, 0, 167]","[[383.0406188964844, 84.61077880859375, 497.416015625, 136.8404998779297], [384.1384582519531, 84.17141723632812, 417.4930725097656, 123.10142517089844], [382.6918029785156, 126.14456939697266, 495.10418701171875, 166.58511352539062], [384.3089294433594, 129.12628173828125, 495.6825256347656, 168.1908416748047]]",Processed successfully
306727.pdf,Success,"[369, 542, 0, 169]","[[369.7734680175781, 117.60304260253906, 441.8722839355469, 149.38035583496094]]",Processed successfully
306880.pdf,Success,"[379, 544, 0, 166]","[[380.2325439453125, 105.6580581665039, 471.2550354003906, 133.35330200195312]]",Processed successfully
306902.pdf,Success,"[364, 542, 0, 172]","[[387.1867980957031, 109.51134490966797, 461.6722412109375, 140.44866943359375], [408.4020690917969, 155.73284912109375, 477.4468994140625, 173.1979522705078]]",Processed successfully
306912.pdf,Success,"[444, 544, 0, 168]","[[446.26556396484375, 117.65526580810547, 504.3858337402344, 152.42300415039062]]",Processed successfully
306946.pdf,Success,"[392, 544, 0, 166]","[[395.15447998046875, 116.72931671142578, 519.025634765625, 137.013671875]]",Processed successfully
307207.pdf,Success,"[338, 545, 0, 148]","[[371.3865051269531, 108.78417205810547, 494.4432373046875, 140.0868377685547]]",Processed successfully
307293.pdf,Success,"[372, 551, 0, 168]","[[388.9091796875, 107.18223571777344, 486.07061767578125, 137.12803649902344]]",Processed successfully
307307.pdf,Success,"[366, 544, 0, 165]","[[514.7647094726562, 116.48299407958984, 542.1590576171875, 139.01947021484375], [372.1314697265625, 104.51466369628906, 536.4942626953125, 139.98060607910156], [488.84783935546875, 114.84839630126953, 530.0001831054688, 138.01132202148438]]",Processed successfully
